modelo,preco,quilometragem,ano,infomacoes
Sportage,65.900,64.011 Km,2014,Kia Sportage 2.0 Lx 4x2 Flex Aut. 5p
Sportage,99.900,108.192 Km,2015,Kia Sportage 2.0 Ex 4x2 Flex Aut. 5p
Sportage,54.900,133.250 Km,2012,Kia Sportage 2.0 Lx 4x2 16v Gasolina 4p Automático
Sportage,136.990,55.386 Km,2019,Kia Sportage 2.0 Ex 4x2 16v
Sportage,79.890,86.000 Km,2014,Kia Sportage 2.0 Ex 4x2 16v Flex 4p Automático
Sportage,60.990,134.000 Km,2013,Kia Sportage 2.0 Lx 4x4 Flex Aut. 5p
Sportage,76.900,75.000 Km,2016,Kia Sportage Sportage Lx 2.0 4x4 (flex) (aut) P674
Sportage,77.888,92.000 Km,2013,Kia Sportage 2.0 Ex 4x2 Flex Aut. 5p
Sportage,121.870,59.000 Km,2018,Kia Sportage 2.0 Ex 4x2 Flex Aut. 5p
Sportage,76.900,80.000 Km,2015,Kia Sportage 2.0 Lx 4x2 Flex Aut. 5p
Sportage,84.990,85.000 Km,2016,Kia Sportage Ex
Sportage,54.700,120.000 Km,2011,Kia Sportage 2.0 Lx 4x2 Aut. 5p
Sportage,135.880,64.000 Km,2017,Kia Sportage 2.0 Ex 4x2 16v Flex 4p Automático
Sportage,175.990,0 Km,2020,Kia Sportage 2.0 Ex 4x2 Flex Aut. 5p
Sportage,124.990,25.000 Km,2019,Kia Sportage Ex 4x2 2.0 16v Flex
Sportage,64.889,98.000 Km,2012,Kia Sportage 2.0 Ex 4x2 16v
Sportage,135.900,38.500 Km,2019,Kia Sportage Ex
Sportage,123.900,45.000 Km,2018,Kia Sportage 2.0 Ex 4x2 16v Flex 4p Automático
Sportage,78.900,103.606 Km,2014,Kia Sportage Ex 2.0 Flex Automático Top De Linha
Sportage,129.900,44.000 Km,2019,Kia Sportage Ex 2.0 Flex Automático Top De Linha
Sportage,66.900,167.000 Km,2013,Kia Sportage 2.0 Ex 4x2 16v Flex 4p Automático
Sportage,200.490,1 Km,2021,Kia Sportage 2.0 Ex 4x2 16v Flex 4p Automatico 2020/2021
Sportage,59.900,78.000 Km,2013,Kia Sportage Sportage  Lx 2.0 P576 (flex) (aut)
Sportage,34.987,107.000 Km,2010,Kia Sportage 2.0 Ex 4x2 16v
Sportage,64.788,99.999 Km,2013,Kia Sportage 2.0 Lx 4x2 16v Flex 4p Automático
Sportage,62.990,77.850 Km,2012,Kia Sportage 2.0 Ex 4x4 Flex Aut. 5p
Sportage,116.790,8.000 Km,2018,Kia Sportage Lx 2.0 16v/ 2.0 16v Flex  Aut.
Sportage,58.890,115.000 Km,2014,Kia Sportage Kia Sportage Lx 2.0 Flex 2014 Automatica Abaixo Da Fipe!!!!
Sportage,124.890,29.000 Km,2017,Kia Sportage Ex 2.0 16v/ 2.0 16v Flex Aut.
Sportage,64.999,69.783 Km,2012,Kia Sportage 2.0 Ex 4x2 16v Gasolina 4p Automático
Sportage,33.000,129.000 Km,2010,Kia Sportage 2.0 Ex 4x2 Aut. 5p
Sportage,34.900,146.737 Km,2009,Kia Sportage 2.0 Ex 4x2 Aut. 5p
Sportage,22.990,176.000 Km,2006,Kia Sportage Sportage Lx 2.0 G2
Sportage,118.900,36.420 Km,2018,Kia Sportage 2.0 Lx 4x2 16v Flex 4p Automático
Sportage,119.900,68.000 Km,2018,Kia Sportage Sportage 2.7 Ex 4x2 V6 24v
Sportage,72.000,48.700 Km,2014,Kia Sportage Sportage Lx 2.0 16v/ 2.0 16v Flex Mec.
Sportage,64.990,101 Km,2012,Kia Sportage 2.0 Ex 4x2 16v Flex 4p Automatico
Sportage,129.899,0 Km,2020,Kia Sportage 2.0 Lx 4x2 Flex Aut. (new) 5p
Sportage,30.000,120.000 Km,2001,Kia Sportage 2.0 Dlx 5p Diesel
Sportage,21.900,144.000 Km,2000,Kia Sportage 2.0 Dlx 5p
Sportage,35.000,1 Km,2010,Kia Sportage 2.0 Lx 4x2 5p
Sportage,100.000,55.722 Km,2019,Kia Sportage Ex
Sportage,30.000,0 Km,1999,Kia Grand Sportage 2.0 Dlx 5p Gasolina
Sportage,30.900,232.202 Km,2008,Kia Sportage 2.0 Ex 4x2 16v Gasolina 4p Automático
Sportage,29.900,125.000 Km,2007,Kia Sportage Sportage 2.0 Lx 4x2 16v Gasolina 4p Automático
Sportage,71.900,57.530 Km,2015,Kia Sportage 2.0 Lx 4x4 Flex Aut. 5p
Frontier,38.900,0 Km,2021,Nissan Frontier 2.3 Xe Cab. Dupla 4x4 Aut. 4p
Frontier,192.900,0 Km,2020,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
Frontier,177.900,62.000 Km,2018,Nissan Frontier 2.3 Se Cab. Dupla 4x4 Aut. 4p
Frontier,141.990,103.000 Km,2019,Nissan Frontier Frontier Attack 2.3 Bi-turbo Aut.
Frontier,140.000,0 Km,2021,Nissan Frontier 2.3 Xe Cab. Dupla 4x4 Aut. 4p
Frontier,192.900,0 Km,2021,Nissan Frontier 2.3 Xe Cab. Dupla 4x4 Aut. 4p
Frontier,192.900,0 Km,2021,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
Frontier,179.800,0 Km,2021,Nissan Frontier 2.3 Xe Cab. Dupla 4x4 Aut. 4p
Frontier,192.900,0 Km,2021,Nissan Frontier 2.3 Xe Cab. Dupla 4x4 Aut. 4p
Frontier,192.900,1 Km,2020,Nissan Frontier 2.3 Le Cab. Dupla 4x4 Aut. 4p
Frontier,203.990,287.100 Km,2013,Nissan Frontier 2.5 Xe 4x2 Cd Turbo Eletronic
Frontier,68.900,0 Km,2021,Nissan Frontier 2.3 16v Tb Attack Cd 4x4
Frontier,179.890,52.357 Km,2018,Nissan Frontier 2.3 Se Cab. Dupla 4x4 Aut. 4p
Frontier,135.900,188.000 Km,2008,Nissan Frontier 2.5 Sel Cab. Dupla 4x4 Aut. 4p
Frontier,67.990,43.000 Km,2018,Nissan Frontier 2.3 Le Cab. Dupla 4x4 Aut. 4p
Frontier,149.900,44.239 Km,2019,Nissan Frontier 2.3 16v Turbo Diesel Xe Cd 4x4 Automático
Frontier,157.990,150.000 Km,2015,Nissan Frontier Nissan Frontier 2.5 Sv Attack 4x4 Cd Turbo Eletronico Diesel
Frontier,105.890,25.000 Km,2018,Nissan Frontier 2.3 Le Cab. Dupla 4x4 Aut. 4p
Frontier,150.000,28.000 Km,2019,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
Frontier,156.990,168.000 Km,2012,Nissan Frontier 2.5 Se Attack Cab. Dupla 4x2 4p
Frontier,79.990,195.900 Km,2021,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
Frontier,189.900,188.000 Km,2013,Nissan Frontier 2.5 Le Cab. Dupla 4x4 Aut. 4p
Frontier,85.000,0 Km,2021,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
Frontier,182.900,0 Km,2021,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
Frontier,183.900,126.030 Km,2013,Nissan Frontier 2.5 Xe Cab. Dupla 4x4 4p
Frontier,75.900,7.600 Km,2020,Nissan Frontier 2.3 16v Tb Diesel Attack Cd 4x4 Aut.
Frontier,170.900,44.239 Km,2019,Nissan Frontier 2.3 16v Turbo Diesel Xe Cd 4x4 Automático
Frontier,157.990,181.000 Km,2012,Nissan Frontier 2.5 Se Strike 4x2 Cd Turbo Eletronic
Frontier,79.900,10.000 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,179.890,151.000 Km,2013,Nissan Frontier Frontier S Cd 4x2 2.5 Tb Diesel
Frontier,79.900,0 Km,2021,Nissan Frontier Frontier Le 2.3 Bi-turbo Aut. 0km (teto Solar)
Frontier,220.000,90.000 Km,2014,Nissan Frontier Frontier Sv Attack Cd 4x4 2.5 Tb Diesel
Frontier,89.900,1 Km,2021,Nissan Frontier 2.3 16v Turbo Attack Cd 4x4
Frontier,185.890,0 Km,2021,Nissan Frontier Nissan Frontier Xe At 2.3 Bi-turbo Aut. 4x4 0km
Frontier,200.000,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,201.850,3.000 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,172.890,4.000 Km,2020,Nissan Frontier 2.3 Attrack 16v Diesel 4p Automatico 4x4 Turbo Intercooler
Frontier,175.000,307.267 Km,2013,Nissan Frontier Cd Le 4x4 At 2.5 16v Tdi
Frontier,73.900,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,173.999,8.000 Km,2020,Nissan Frontier Le Cd 4x4 2.5 Tb Diesel Aut. 2019/2020
Frontier,204.900,19.736 Km,2013,Nissan Frontier 2.5 Xe Cab. Dupla 4x2 4p
Frontier,98.000,1 Km,2021,Nissan Frontier Nissan Frontier Attack 2.3 Turbo Diesel Azul 2021
Frontier,198.000,170.000 Km,2008,Nissan Frontier Sel 4x4 Cabine Dupla
Frontier,66.900,6.400 Km,2020,Nissan Frontier 2.3 16v Turbo Diesel Le Cd 4x4 Automático
Frontier,205.990,31.600 Km,2018,Nissan Frontier 2.3 16v Turbo Diesel Le Cd 4x4 Automático
Frontier,150.880,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Xe Cd 4x4 Automático
Frontier,184.900,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,169.900,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,175.000,3.700 Km,2020,Nissan Frontier Frontier Le At
Frontier,189.990,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,169.900,61.623 Km,2019,Nissan Frontier Frontier Xe Cd 4x4 2.3 Bi-tb Aut
Frontier,157.900,8.000 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,174.990,9.000 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Xe Cd 4x4 Automático
Frontier,187.990,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,166.890,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Le Cd 4x4 Automático
Frontier,195.890,45.000 Km,2019,Nissan Frontier Frontier Xe Cd 4x4 2.3 Bi-tb Aut
Frontier,169.900,32.805 Km,2019,Nissan Frontier 2.3 16v Turbo Diesel Le Cd 4x4 Automático
Frontier,185.900,0 Km,2021,Nissan Frontier Attack 2.3 16v Turbo Cd 4x4
Frontier,174.900,161.259 Km,2013,Nissan Frontier Xe 4x4 Cd  Eletronic 2.5 Turbo
Frontier,81.990,156.800 Km,2015,Nissan Frontier Frontier Svatk 4x4
Frontier,105.900,60.000 Km,2019,Nissan Frontier Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4
Frontier,146.890,120.000 Km,2016,Nissan Frontier Nissan Frontier 2.5 Sv Attack Cab. Dupla 4x4 4p
Frontier,115.890,61.614 Km,2019,Nissan Frontier Frontier Xe Cd 4x4 2.3 Bi-tb Aut
Frontier,157.900,24.000 Km,2018,Nissan Frontier 2.3 16v Turbo Diesel Le Cd 4x4 Automático
Frontier,159.900,79.000 Km,2015,Nissan Frontier 2.5 S Cab. Dupla 4x4 4p
Frontier,110.000,67.000 Km,2015,Nissan Frontier 2.5
Frontier,89.000,0 Km,2021,Nissan Frontier Nissan Frontier Le At
Frontier,206.990,0 Km,2021,Nissan Frontier Attack 2.3 16v Turbo Cd 4x4
Frontier,174.900,123.456 Km,2013,Nissan Frontier 2.5 Xe Cab. Dupla 4x2 4p
Frontier,44.000,152.615 Km,2011,Nissan Frontier Frontier Se Cd 4x2 2.5
Frontier,69.900,0 Km,2021,Nissan Frontier 2.3 16v Turbo Diesel Attack Cd 4x4 Automático
Frontier,166.890,108.293 Km,2013,Nissan Frontier Frontier Xe
Frontier,74.900,0 Km,2013,Nissan Frontier S 2.5
Frontier,90.000,0 Km,2020,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
Frontier,159.499,147.010 Km,2012,Nissan Frontier Frontier 2.5 Se Attack 4x2 Cd Turbo Eletronic Diesel 4p Manu
Frontier,74.900,0 Km,2021,Nissan Frontier Xe
Frontier,209.900,0 Km,2005,Nissan Frontier 2.8 Se Cab. Dupla 4x4 4p
Frontier,40.000,260.758 Km,2007,Nissan Frontier 2.8 Xe Cab. Dupla 4x4 4p
Frontier,58.900,240.000 Km,2008,Nissan Frontier 2.5 Sel Cab. Dupla 4x4 Aut. 4p
Frontier,63.920,151.000 Km,2012,Nissan Frontier 2.5 Xe Cab. Dupla 4x4 4p
Frontier,73.900,210.000 Km,2010,Nissan Frontier 2.5 Xe 4x2 Cd Turbo Eletronic Diesel 4p Manual
Frontier,69.900,0 Km,2021,Nissan Frontier 2.3 16v Tb Attack Cd 4x4
Frontier,174.990,40.000 Km,2005,Nissan Frontier 2.8 Se Cab. Dupla 4x4 4p
Frontier,40.000,0 Km,2001,Nissan Frontier 2.5 Cab. Dupla 4p
Frontier,40.000,25.000 Km,2019,Nissan Frontier 2.3 Le Cab. Dupla 4x4 Aut. 4p
Frontier,179.890,0 Km,2013,Nissan Frontier 2.5 Sv Attack Cab. Dupla 4x2 4p
Frontier,70.000,233.000 Km,2012,Nissan Frontier 2.5 Xe 4x2 Cd Turbo Eletronic Diesel 4p Manual
Frontier,70.000,1 Km,2021,Nissan Frontier 2.3 Attack Cab. Dupla 4x4 Aut. 4p
Frontier,172.900,0 Km,2021,Nissan Frontier 2.3 Le Cab. Dupla 4x4 Aut. 4p
Frontier,199.990,0 Km,2021,Nissan Frontier Attack
Frontier,172.990,240.000 Km,2008,Nissan Frontier 2.5 Sel Cab. Dupla 4x4 Aut. 4p
Frontier,63.900,108.000 Km,2015,Nissan Frontier 2.5 Sv Attack 4x4 Cd Turbo Eletronic
Frontier,105.900,0 Km,2021,Nissan Frontier 2.3 16v Turbo Attack Cd 4x4
Frontier,175.990,0 Km,2013,Nissan Frontier 2.5 Sv Attack Cab. Dupla 4x4 4p
Frontier,87.345,130.093 Km,2013,Nissan Frontier Frontier Xe
Frontier,78.900,186.000 Km,2013,Nissan Frontier Frontier Sl 4x4 Automatica
Kicks,59.900,22.500 Km,2018,Nissan Kicks 1.6 16v S Aut. 5p
Kicks,70.990,41.000 Km,2019,Nissan Kicks 1.6 16v S 5p
Kicks,79.900,3.322 Km,2020,Nissan Kicks 1.6 16v S 5p
Kicks,64.900,46.000 Km,2018,Nissan Kicks 1.6 16v S 5p
Kicks,76.500,59.000 Km,2018,Nissan Kicks 1.6 16v Sv Aut. 5p
Kicks,71.990,90.000 Km,2018,Nissan Kicks 1.6 16v Sl Aut. 5p
Kicks,88.890,0 Km,2021,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,73.900,63.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,91.890,21.000 Km,2020,Nissan Kicks 1.6 16v Sl Aut. 5p
Kicks,106.900,0 Km,2021,Nissan Kicks 1.6 16v Flexstart Sl
Kicks,70.900,45.000 Km,2019,Nissan Kicks 1.6 16v S Aut.(direct) 5p
Kicks,85.900,48.543 Km,2019,Nissan Kicks Kicks Sv Cvt 1.6 16v Flex 5p Aut
Kicks,89.999,24.000 Km,2019,Nissan Kicks Kicks Sl Cvt 1.6 Flex
Kicks,77.999,47.000 Km,2017,Nissan Kicks Kicks Sv Limited 1.6 16v Flex 5p Aut
Kicks,89.900,0 Km,2021,Nissan Kicks Kicks 1.6 Cvt 0km
Kicks,79.990,7.700 Km,2019,Nissan Kicks 1.6 16v S Aut. 5p
Kicks,75.900,42.000 Km,2018,Nissan Kicks Kicks Sv Cvt 1.6 16v Flex 5p Aut
Kicks,72.990,55.000 Km,2018,Nissan Kicks 1.6 16v Flex S 4p Xtronic
Kicks,73.990,39.000 Km,2019,Nissan Kicks 1.6 16v Flexstart S Direct 4p Xtronic
Kicks,77.790,32.065 Km,2017,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,85.900,20.500 Km,2020,Nissan Kicks 1.6 16v Sv Aut. 5p
Kicks,69.900,22.000 Km,2018,Nissan Kicks Nissan Kicks Cvt
Kicks,95.890,100 Km,2021,Nissan Kicks 1.6 16v Flexstart S 4p Xtronic
Kicks,83.900,57.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl
Kicks,78.900,60.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl
Kicks,89.770,23.000 Km,2019,Nissan Kicks Kicks Sl 1.6 16v
Kicks,89.780,23.000 Km,2019,Nissan Kicks Kicks Sl Cvt 1.6 Flex
Kicks,89.790,23.000 Km,2019,Nissan Kicks Kicks 1.6 16v Flexstart Sl 4p Aut
Kicks,76.900,41.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,84.900,20.570 Km,2020,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,77.900,83.334 Km,2017,Nissan Kicks 1.6 16v Flex Sl 4p Xtronic
Kicks,77.500,18.484 Km,2019,Nissan Kicks 1.6 16v Flexstart S Direct 4p Xtronic
Kicks,89.997,15.922 Km,2020,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,84.900,20.586 Km,2020,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,95.900,0 Km,2021,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,76.900,97.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,84.900,75.000 Km,2018,Nissan Kicks Kicks 1.6 16v Flex Sl 4p Xtronic
Kicks,72.990,49.000 Km,2018,Nissan Kicks 1.6 16v Flex S 4p Xtronic
Kicks,84.980,37.000 Km,2019,Nissan Kicks Kicks Sv Cvt
Kicks,79.790,51.453 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl
Kicks,71.900,32.000 Km,2018,Nissan Kicks 1.6 16v Flex Sl 4p Xtronic
Kicks,83.990,30.977 Km,2018,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,104.990,14.079 Km,2020,Nissan Kicks Kicks 1.6 16v Flexstart Sl 4p Aut
Kicks,73.900,41.000 Km,2017,Nissan Kicks Kicks 1.6 Sl Cvt (flex)
Kicks,74.900,53.559 Km,2017,Nissan Kicks Sv
Kicks,76.700,92.000 Km,2017,Nissan Kicks Kicks 1.6 Rio Cvt (flex)
Kicks,79.900,55.720 Km,2017,Nissan Kicks 1.6 16v Flex Sl 4p Xtronic
Kicks,77.900,72.140 Km,2017,Nissan Kicks 1.6 16v Flex Sv Limited 4p Xtronic
Kicks,106.900,6 Km,2021,Nissan Kicks Sv 1.6 Automático Okm
Kicks,77.790,32.065 Km,2017,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,70.580,104.428 Km,2017,Nissan Kicks Kicks 1.6 Sl Cvt (flex)
Kicks,94.900,32.235 Km,2020,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,92.990,0 Km,2021,Nissan Kicks 1.6 16v Sv Aut. 5p
Kicks,83.899,19.000 Km,2019,Nissan Kicks 1.6 Sv Flexstart Automático / Cvt - 19.000km
Kicks,99.990,16.210 Km,2020,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,89.990,35.786 Km,2019,Nissan Kicks 1.6 16v Sl Aut. 5p
Kicks,89.760,42.120 Km,2019,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,77.900,52.000 Km,2019,Nissan Kicks 1.6 16v S Aut. 5p
Kicks,92.990,23.182 Km,2020,Nissan Kicks Nissan Kicks 1.6 Sl Cvt (flex)
Kicks,85.900,20.500 Km,2020,Nissan Kicks 1.6 16v Sv Aut. 5p
Kicks,81.888,54.000 Km,2018,Nissan Kicks 1.6 16v Sv Aut. 5p
Kicks,69.900,22.000 Km,2018,Nissan Kicks Nissan Kicks Cvt
Kicks,97.990,10 Km,2021,Nissan Kicks Sv 1.6 16v Flexstar 5p Aut.
Kicks,83.490,44.000 Km,2018,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,101.900,7.000 Km,2021,Nissan Kicks 1.6 16v Sl Aut. 5p
Kicks,86.990,60.224 Km,2019,Nissan Kicks 1.6 16vstart Sl
Kicks,86.900,7.000 Km,2019,Nissan Kicks 1.6 16v Sv Aut. 5p
Kicks,72.900,32.000 Km,2018,Nissan Kicks 1.6 16v S Aut. 5p
Kicks,117.900,40.000 Km,2018,Nissan Kicks 1.6 16v Sl Aut. 5p
Kicks,97.800,0 Km,2021,Nissan Kicks 1.6 16v Flexstart Sv
Kicks,75.900,75.483 Km,2017,Nissan Kicks Sl Xtronic Cvt 1.6 16v Flex
Kicks,92.990,0 Km,2021,Nissan Kicks 1.6 16v Sv Aut. 5p
Kicks,92.990,23.182 Km,2020,Nissan Kicks Nissan Kicks 1.6 Sl Cvt (flex)
Kicks,79.900,43.000 Km,2018,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,95.890,100 Km,2021,Nissan Kicks 1.6 16v Flexstart S 4p Xtronic
Kicks,83.900,57.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl
Kicks,78.900,60.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl
Kicks,89.770,23.000 Km,2019,Nissan Kicks Kicks Sl 1.6 16v
Kicks,89.780,23.000 Km,2019,Nissan Kicks Kicks Sl Cvt 1.6 Flex
Kicks,89.790,23.000 Km,2019,Nissan Kicks Kicks 1.6 16v Flexstart Sl 4p Aut
Kicks,74.990,73.843 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,76.900,41.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,84.900,20.570 Km,2020,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,77.900,83.334 Km,2017,Nissan Kicks 1.6 16v Flex Sl 4p Xtronic
Kicks,77.500,18.484 Km,2019,Nissan Kicks 1.6 16v Flexstart S Direct 4p Xtronic
Kicks,89.997,15.922 Km,2020,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,84.900,20.586 Km,2020,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,95.900,0 Km,2021,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Kicks,87.990,21.771 Km,2019,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,102.900,0 Km,2021,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,76.900,97.000 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl 4p Xtronic
Kicks,84.900,75.000 Km,2018,Nissan Kicks Kicks 1.6 16v Flex Sl 4p Xtronic
Kicks,72.990,49.000 Km,2018,Nissan Kicks 1.6 16v Flex S 4p Xtronic
Kicks,84.980,37.000 Km,2019,Nissan Kicks Kicks Sv Cvt
Kicks,79.790,51.453 Km,2017,Nissan Kicks 1.6 16v Flexstart Sl
Kicks,95.990,0 Km,2021,Nissan Kicks 1.6 16v Flexstart Sv 4p Xtronic
Livina,26.990,90.000 Km,2011,Nissan Livina 1.6 S Flex 5p
Livina,25.890,133.000 Km,2012,Nissan Livina 1.8 Sl Flex Aut. 5p
Livina,28.890,110.000 Km,2014,Nissan Livina 1.6 S Flex 5p
Livina,33.870,108.000 Km,2013,Nissan Livina Livina X-gear Sl 1.8 16v (flex) (aut)
Livina,26.990,100.000 Km,2010,Nissan Livina 1.8 Sl Flex Aut. 5p
Livina,39.900,1 Km,2014,Nissan Grand Livina 1.8 Sl Flex Aut. 5p
Livina,32.900,73.000 Km,2013,Nissan Livina 1.8 S Flex Aut. 5p
Livina,22.000,160.000 Km,2012,Nissan Livina X-gear 1.8 Sl Flex Aut. 5p
Livina,35.890,65.611 Km,2013,Nissan Grand Livina 1.8 S 16v Flex 4p Manual
Livina,33.870,108.000 Km,2013,Nissan Livina X-gear 1.8 Sl Flex Aut. 5p
Livina,33.890,148.394 Km,2010,Nissan Grand Livina 1.8 Sl Flex Aut. 5p
Livina,34.900,0 Km,2014,Nissan Grand Livina 1.8 S 16v Flex 4p Manual
Livina,23.950,120.350 Km,2010,Nissan Livina 1.6 S Flex 5p
Livina,28.990,131.000 Km,2011,Nissan Livina X-gear 1.6 S Flex 5p
Livina,29.990,120.000 Km,2014,Nissan Livina X-gear 1.8 Flex Aut. 5p
Livina,36.990,73.477 Km,2014,Nissan Livina 1.8 S Flex Aut. 5p
Livina,34.900,0 Km,2012,Nissan Grand Livina 1.8 Sl 16v Flex 4p Automático
Livina,29.899,82.500 Km,2013,Nissan Livina 1.6 S Flex 5p
Livina,33.900,88.000 Km,2012,Nissan Livina 1.8 S Flex Aut. 5p
Livina,31.900,109.000 Km,2010,Nissan Grand Livina 1.8 Sl Flex 5p
Livina,30.800,78.000 Km,2011,Nissan Livina 1.8 Sl Flex Aut. 5p
Livina,28.990,88.000 Km,2012,Nissan Grand Livina 1.8 Sl 16v Flex 4p Automático
Livina,25.900,110.000 Km,2010,Nissan Livina 1.8 S Flex Aut. 5p
Livina,26.990,98.000 Km,2012,Nissan Livina 1.6 Flex 5p
Livina,28.890,105.000 Km,2012,Nissan Grand Livina 1.8 S Flex 5p
Livina,29.790,96.000 Km,2013,Nissan Livina 1.6 S 16v
Livina,28.900,143.465 Km,2011,Nissan Livina X-gear 1.6 Sl Flex 5p
Livina,29.999,73.000 Km,2013,Nissan Livina X-gear Aut  1.8 1flex
Livina,23.900,128.000 Km,2010,Nissan Livina Livina S 1.6 16v (flex)
Livina,30.890,120.000 Km,2012,Nissan Livina Nissan Livina 1.6 Sl X-gear 16v Flex 4p Manual
Livina,27.920,70.000 Km,2013,Nissan Livina 1.6 S 16v Flex 4p Manual
Livina,27.990,165.000 Km,2012,Nissan Livina 1.6 Sl X-gear 16v Flex 4p Manual
Livina,27.120,0 Km,2013,Nissan Livina 1.8 S 16v Flex 4p Automático
Livina,31.955,113.344 Km,2010,Nissan Livina 1.8 Sl 16v
Livina,35.900,0 Km,2014,Nissan Livina 1.8 Sl X-gear 16v Flex 4p Automático
Livina,32.990,149.000 Km,2014,Nissan Livina 1.8 Sl X-gear 16v Flex 4p Automático
Livina,26.800,111.000 Km,2011,Nissan Grand Livina Livina Grand Sl 1.8 16v Aut
Livina,29.980,84.100 Km,2011,Nissan Livina 1.6 Sl X-gear 16v Flex 4p Manual
Livina,24.900,122.678 Km,2011,Nissan Livina 1.6 S 16v Flex 4p Manual
Livina,24.900,60.501 Km,2010,Nissan Livina Sl 1.6 16v Flex
Livina,30.900,125.256 Km,2012,Nissan Livina S 1.6 16v Flex
Livina,32.900,999.999 Km,2014,Nissan Livina Livina X-gear Sl 1.8 16v (flex) (aut)
Livina,38.900,69.856 Km,2014,Nissan Livina 1.8 X.gear
Livina,35.990,90.000 Km,2013,Nissan Grand Livina Sl 1.8 16v Flex
Livina,26.900,105.000 Km,2011,Nissan Livina 1.6 S 16v
Livina,32.900,80.000 Km,2014,Nissan Livina 1.8 Sl X-gear 16v Flex 4p Automático
Livina,35.500,75.000 Km,2013,Nissan Livina 1.8 Sl X-gear 16v Flex 4p Automático
Livina,26.900,185.414 Km,2013,Nissan Livina 1.6 16v Flex 4p Manual
Livina,34.900,89.762 Km,2014,Nissan Livina Livina 1.8 S
Livina,28.900,7.500 Km,2013,Nissan Livina 1.6 S 16v Flex 4p Manual
